ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2000;AGO;REGIÃO NORDESTE;BAHIA;LGN;33010
2000;JUL;REGIÃO NORDESTE;BAHIA;LGN;32502
2000;JUN;REGIÃO NORDESTE;BAHIA;LGN;31420
2000;MAI;REGIÃO NORDESTE;BAHIA;LGN;32380
2000;ABR;REGIÃO NORDESTE;BAHIA;LGN;30538
2000;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;898
2000;MAR;REGIÃO NORDESTE;BAHIA;LGN;32035
2000;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;59400
2000;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;64700
2000;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2000;NOV;REGIÃO SUL;PARANÁ;LGN;0
2000;OUT;REGIÃO SUL;PARANÁ;LGN;0
2000;SET;REGIÃO SUL;PARANÁ;LGN;0
2000;AGO;REGIÃO SUL;PARANÁ;LGN;0
2000;JUL;REGIÃO SUL;PARANÁ;LGN;0
2000;JUN;REGIÃO SUL;PARANÁ;LGN;0
2000;MAI;REGIÃO SUL;PARANÁ;LGN;0
2000;ABR;REGIÃO SUL;PARANÁ;LGN;0
2000;MAR;REGIÃO SUL;PARANÁ;LGN;0
2000;FEV;REGIÃO SUL;PARANÁ;LGN;0
2000;JAN;REGIÃO SUL;PARANÁ;LGN;0
2000;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;59500
2000;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;53200
2000;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;58800
2000;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2000;FEV;REGIÃO NORDESTE;BAHIA;LGN;27936
2000;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;985
2000;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;26071
2000;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;28940
2000;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;27825
2000;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;28460
2000;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;25000
2000;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26040
2000;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;2092
2000;NOV;REGIÃO NORDESTE;CEARÁ;LGN;1764
2000;OUT;REGIÃO NORDESTE;CEARÁ;LGN;2069
2000;SET;REGIÃO NORDESTE;CEARÁ;LGN;1716
2000;AGO;REGIÃO NORDESTE;CEARÁ;LGN;584
2000;JUL;REGIÃO NORDESTE;CEARÁ;LGN;1945
2000;JAN;REGIÃO NORDESTE;BAHIA;LGN;31816
2000;MAI;REGIÃO NORDESTE;CEARÁ;LGN;2007
2000;ABR;REGIÃO NORDESTE;CEARÁ;LGN;2056
2000;MAR;REGIÃO NORDESTE;CEARÁ;LGN;2174
2000;FEV;REGIÃO NORDESTE;CEARÁ;LGN;2383
2000;JAN;REGIÃO NORDESTE;CEARÁ;LGN;2511
2000;DEZ;REGIÃO NORTE;AMAZONAS;LGN;40205
2000;NOV;REGIÃO NORTE;AMAZONAS;LGN;32075
2000;OUT;REGIÃO NORTE;AMAZONAS;LGN;42252
2000;SET;REGIÃO NORTE;AMAZONAS;LGN;20823
2000;AGO;REGIÃO NORTE;AMAZONAS;LGN;23894
2000;JUL;REGIÃO NORTE;AMAZONAS;LGN;30562
2000;JUN;REGIÃO NORTE;AMAZONAS;LGN;35381
2000;MAI;REGIÃO NORTE;AMAZONAS;LGN;38446
2000;ABR;REGIÃO NORTE;AMAZONAS;LGN;29385
2000;MAR;REGIÃO NORTE;AMAZONAS;LGN;38152
2000;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26879
2000;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;28014
2000;JUN;REGIÃO NORDESTE;CEARÁ;LGN;1883
2000;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26370
2000;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;29388
2000;OUT;REGIÃO NORDESTE;SERGIPE;LGN;26965
2000;SET;REGIÃO NORDESTE;SERGIPE;LGN;26129
2000;AGO;REGIÃO NORDESTE;SERGIPE;LGN;27353
2000;JUL;REGIÃO NORDESTE;SERGIPE;LGN;26914
2000;JUN;REGIÃO NORDESTE;SERGIPE;LGN;26044
2000;MAI;REGIÃO NORDESTE;SERGIPE;LGN;26406
2000;ABR;REGIÃO NORDESTE;SERGIPE;LGN;25440
2000;MAR;REGIÃO NORDESTE;SERGIPE;LGN;26572
2000;FEV;REGIÃO NORDESTE;SERGIPE;LGN;25123
2000;JAN;REGIÃO NORDESTE;SERGIPE;LGN;26480
2000;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;NOV;REGIÃO NORDESTE;SERGIPE;LGN;13928
2000;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26030
2000;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;24928
2000;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;27836
2000;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;SET;REGIÃO NORDESTE;ALAGOAS;LGN;0
2000;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;24410
2001;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26780
2001;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;23900
2001;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;24100
2001;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;SET;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;ABR;REGIÃO NORDESTE;SERGIPE;LGN;18378
2001;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;JAN;REGIÃO NORDESTE;SERGIPE;LGN;26536
2001;FEV;REGIÃO NORDESTE;SERGIPE;LGN;23797
2001;MAR;REGIÃO NORDESTE;SERGIPE;LGN;25605
2001;MAI;REGIÃO NORDESTE;SERGIPE;LGN;22691
2001;JUN;REGIÃO NORDESTE;SERGIPE;LGN;25806
2001;JUL;REGIÃO NORDESTE;SERGIPE;LGN;27236
2001;AGO;REGIÃO NORDESTE;SERGIPE;LGN;26465
2001;SET;REGIÃO NORDESTE;SERGIPE;LGN;23625
2001;OUT;REGIÃO NORDESTE;SERGIPE;LGN;26322
2001;NOV;REGIÃO NORDESTE;SERGIPE;LGN;25852
2001;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;0
2001;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;25640
2001;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;26876
2001;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;24880
2001;MAR;REGIÃO NORTE;AMAZONAS;LGN;56604
2001;ABR;REGIÃO NORTE;AMAZONAS;LGN;60816
2001;MAI;REGIÃO NORTE;AMAZONAS;LGN;61899
2001;JUN;REGIÃO NORTE;AMAZONAS;LGN;61480
2001;JUL;REGIÃO NORTE;AMAZONAS;LGN;56739
2001;AGO;REGIÃO NORTE;AMAZONAS;LGN;62314
2001;SET;REGIÃO NORTE;AMAZONAS;LGN;65476
2001;OUT;REGIÃO NORTE;AMAZONAS;LGN;70871
2001;NOV;REGIÃO NORTE;AMAZONAS;LGN;64240
2001;DEZ;REGIÃO NORTE;AMAZONAS;LGN;65789
2001;JAN;REGIÃO NORDESTE;CEARÁ;LGN;1977
2001;FEV;REGIÃO NORDESTE;CEARÁ;LGN;1405
2001;MAR;REGIÃO NORDESTE;CEARÁ;LGN;1560
2001;ABR;REGIÃO NORDESTE;CEARÁ;LGN;1586
2001;MAI;REGIÃO NORDESTE;CEARÁ;LGN;1716
2001;JUN;REGIÃO NORDESTE;CEARÁ;LGN;1885
2001;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2072
2001;AGO;REGIÃO NORDESTE;CEARÁ;LGN;1948
2001;SET;REGIÃO NORDESTE;CEARÁ;LGN;577
2001;OUT;REGIÃO NORDESTE;CEARÁ;LGN;1326
2001;NOV;REGIÃO NORDESTE;CEARÁ;LGN;1867
2001;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;1812
2001;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;28204
2001;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;26045
2001;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;25660
2001;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;24735
2001;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;25970
2001;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;25500
2001;JAN;REGIÃO NORDESTE;BAHIA;LGN;30134
2001;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2001;MAR;REGIÃO NORDESTE;BAHIA;LGN;32400
2001;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;57100
2001;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;57350
2001;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;52630
2001;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;JAN;REGIÃO SUL;PARANÁ;LGN;0
2001;FEV;REGIÃO SUL;PARANÁ;LGN;0
2001;MAR;REGIÃO SUL;PARANÁ;LGN;0
2001;ABR;REGIÃO SUL;PARANÁ;LGN;0
2001;MAI;REGIÃO SUL;PARANÁ;LGN;0
2001;JUN;REGIÃO SUL;PARANÁ;LGN;0
2001;JUL;REGIÃO SUL;PARANÁ;LGN;0
2001;AGO;REGIÃO SUL;PARANÁ;LGN;0
2001;SET;REGIÃO SUL;PARANÁ;LGN;0
2001;OUT;REGIÃO SUL;PARANÁ;LGN;0
2001;NOV;REGIÃO SUL;PARANÁ;LGN;0
2001;FEV;REGIÃO NORTE;AMAZONAS;LGN;44883
2001;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2001;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;54800
2001;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;42800
2001;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;55800
2001;ABR;REGIÃO NORDESTE;BAHIA;LGN;30862
2001;MAI;REGIÃO NORDESTE;BAHIA;LGN;33249
2001;JUN;REGIÃO NORDESTE;BAHIA;LGN;31922
2001;JUL;REGIÃO NORDESTE;BAHIA;LGN;32402
2001;AGO;REGIÃO NORDESTE;BAHIA;LGN;32154
2001;SET;REGIÃO NORDESTE;BAHIA;LGN;31322
2001;OUT;REGIÃO NORDESTE;BAHIA;LGN;33093
2001;NOV;REGIÃO NORDESTE;BAHIA;LGN;31588
2001;DEZ;REGIÃO NORDESTE;BAHIA;LGN;32285
2001;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1136
2001;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1073
2001;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1207
2001;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1107
2001;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;939
2001;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;927
2001;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;916
2001;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;980
2001;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;995
2001;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;966
2001;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;817
2001;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;759
2001;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;46200
2001;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;33600
2001;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;52500
2001;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;46398
2001;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;41400
2001;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;48700
2001;FEV;REGIÃO NORDESTE;BAHIA;LGN;30051
2001;JAN;REGIÃO NORTE;AMAZONAS;LGN;53350
2002;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2002;FEV;REGIÃO NORTE;AMAZONAS;LGN;46645
2002;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;52829
2002;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;48400
2002;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;57100
2002;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;889
2002;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;909
2002;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;902
2002;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;702
2002;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;619
2002;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;918
2002;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;815
2002;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;868
2002;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;944
2002;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;52350
2002;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;900
2002;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;939
2002;DEZ;REGIÃO NORDESTE;BAHIA;LGN;31825
2002;NOV;REGIÃO NORDESTE;BAHIA;LGN;23343
2002;OUT;REGIÃO NORDESTE;BAHIA;LGN;14890
2002;SET;REGIÃO NORDESTE;BAHIA;LGN;23593
2002;AGO;REGIÃO NORDESTE;BAHIA;LGN;32736
2002;JUL;REGIÃO NORDESTE;BAHIA;LGN;33506
2002;JUN;REGIÃO NORDESTE;BAHIA;LGN;32885
2002;MAI;REGIÃO NORDESTE;BAHIA;LGN;33394
2002;ABR;REGIÃO NORDESTE;BAHIA;LGN;31458
2002;MAR;REGIÃO NORDESTE;BAHIA;LGN;33002
2002;FEV;REGIÃO NORDESTE;BAHIA;LGN;30113
2002;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;865
2002;JAN;REGIÃO NORDESTE;BAHIA;LGN;32874
2002;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;76900
2002;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;68350
2002;OUT;REGIÃO SUL;PARANÁ;LGN;0
2002;SET;REGIÃO SUL;PARANÁ;LGN;0
2002;AGO;REGIÃO SUL;PARANÁ;LGN;0
2002;JUL;REGIÃO SUL;PARANÁ;LGN;0
2002;JUN;REGIÃO SUL;PARANÁ;LGN;0
2002;MAI;REGIÃO SUL;PARANÁ;LGN;0
2002;ABR;REGIÃO SUL;PARANÁ;LGN;0
2002;MAR;REGIÃO SUL;PARANÁ;LGN;0
2002;FEV;REGIÃO SUL;PARANÁ;LGN;0
2002;JAN;REGIÃO SUL;PARANÁ;LGN;0
2002;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;81900
2002;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;77500
2002;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;70520
2002;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;76900
2002;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;67800
2002;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;79729
2002;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2002;DEZ;REGIÃO NORDESTE;SERGIPE;LGN;24957
2002;NOV;REGIÃO NORDESTE;SERGIPE;LGN;24648
2002;OUT;REGIÃO NORDESTE;SERGIPE;LGN;24992
2002;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37667
2002;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;39655
2002;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;29895
2002;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;28750
2002;DEZ;REGIÃO NORDESTE;CEARÁ;LGN;3576
2002;NOV;REGIÃO NORDESTE;CEARÁ;LGN;3436
2002;OUT;REGIÃO NORDESTE;CEARÁ;LGN;2455
2002;SET;REGIÃO NORDESTE;CEARÁ;LGN;2496
2002;AGO;REGIÃO NORDESTE;CEARÁ;LGN;2918
2002;JUL;REGIÃO NORDESTE;CEARÁ;LGN;2776
2002;JUN;REGIÃO NORDESTE;CEARÁ;LGN;2181
2002;MAI;REGIÃO NORDESTE;CEARÁ;LGN;2303
2002;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;37623
2002;ABR;REGIÃO NORDESTE;CEARÁ;LGN;1643
2002;FEV;REGIÃO NORDESTE;CEARÁ;LGN;1610
2002;JAN;REGIÃO NORDESTE;CEARÁ;LGN;1812
2002;DEZ;REGIÃO NORTE;AMAZONAS;LGN;67300
2002;NOV;REGIÃO NORTE;AMAZONAS;LGN;67131
2002;OUT;REGIÃO NORTE;AMAZONAS;LGN;73218
2002;SET;REGIÃO NORTE;AMAZONAS;LGN;67171
2002;AGO;REGIÃO NORTE;AMAZONAS;LGN;59913
2002;JUL;REGIÃO NORTE;AMAZONAS;LGN;34314
2002;JUN;REGIÃO NORTE;AMAZONAS;LGN;42132
2002;MAI;REGIÃO NORTE;AMAZONAS;LGN;60546
2002;ABR;REGIÃO NORTE;AMAZONAS;LGN;49129
2002;MAR;REGIÃO NORTE;AMAZONAS;LGN;64802
2002;MAR;REGIÃO NORDESTE;CEARÁ;LGN;1620
2002;JAN;REGIÃO NORTE;AMAZONAS;LGN;68269
2002;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;36202
2002;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;36594
2002;SET;REGIÃO NORDESTE;SERGIPE;LGN;24400
2002;AGO;REGIÃO NORDESTE;SERGIPE;LGN;25580
2002;JUL;REGIÃO NORDESTE;SERGIPE;LGN;25911
2002;JUN;REGIÃO NORDESTE;SERGIPE;LGN;24854
2002;MAI;REGIÃO NORDESTE;SERGIPE;LGN;24983
2002;ABR;REGIÃO NORDESTE;SERGIPE;LGN;23065
2002;MAR;REGIÃO NORDESTE;SERGIPE;LGN;25381
2002;FEV;REGIÃO NORDESTE;SERGIPE;LGN;24096
2002;JAN;REGIÃO NORDESTE;SERGIPE;LGN;27239
2002;DEZ;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;NOV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;OUT;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;SET;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;AGO;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;JUL;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;JUN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;MAI;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;ABR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;MAR;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;FEV;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;JAN;REGIÃO NORDESTE;ALAGOAS;LGN;0
2002;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;31544
2002;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;34425
2002;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;29344
2002;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;32320
2002;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;LGN;33137
2002;NOV;REGIÃO SUL;PARANÁ;LGN;0
2003;FEV;REGIÃO NORTE;AMAZONAS;LGN;65509
2003;JAN;REGIÃO NORTE;AMAZONAS;LGN;67637
2003;MAR;REGIÃO NORTE;AMAZONAS;LGN;72791
2003;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;100900
2003;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;103000
2003;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;103500
2003;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;104450
2003;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;90090
2003;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;95200
2003;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;940
2003;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;1055
2003;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;896
2003;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;661
2003;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;818
2003;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;798
2003;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;777
2003;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;838
2003;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;855
2003;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;804
2003;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;LGN;841
2003;DEZ;REGIÃO NORDESTE;BAHIA;LGN;34823
2003;NOV;REGIÃO NORDESTE;BAHIA;LGN;33738
2003;OUT;REGIÃO NORDESTE;BAHIA;LGN;34844
2003;SET;REGIÃO NORDESTE;BAHIA;LGN;33893
2003;AGO;REGIÃO NORDESTE;BAHIA;LGN;32702
2003;JUL;REGIÃO NORDESTE;BAHIA;LGN;34429
2003;JUN;REGIÃO NORDESTE;BAHIA;LGN;31998
2003;MAI;REGIÃO NORDESTE;BAHIA;LGN;34906
2003;ABR;REGIÃO NORDESTE;BAHIA;LGN;33601
2003;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;105300
2003;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;120100
2003;SET;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;111300
2003;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;108700
2003;DEZ;REGIÃO SUL;PARANÁ;LGN;0
2003;NOV;REGIÃO SUL;PARANÁ;LGN;0
2003;OUT;REGIÃO SUL;PARANÁ;LGN;0
2003;SET;REGIÃO SUL;PARANÁ;LGN;0
2003;AGO;REGIÃO SUL;PARANÁ;LGN;0
2003;JUL;REGIÃO SUL;PARANÁ;LGN;0
2003;JUN;REGIÃO SUL;PARANÁ;LGN;0
2003;MAI;REGIÃO SUL;PARANÁ;LGN;0
2003;ABR;REGIÃO SUL;PARANÁ;LGN;0
2003;MAR;REGIÃO SUL;PARANÁ;LGN;0
2003;FEV;REGIÃO SUL;PARANÁ;LGN;0
2003;JAN;REGIÃO SUL;PARANÁ;LGN;0
2003;MAR;REGIÃO NORDESTE;BAHIA;LGN;34880
2003;DEZ;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;OUT;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;SET;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;AGO;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;JUL;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;JUN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;MAI;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;ABR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;MAR;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;FEV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;JAN;REGIÃO SUDESTE;SÃO PAULO;LGN;0
2003;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;99700
2003;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;LGN;103000
2003;NOV;REGIÃO SUDESTE;SÃO PAULO;LGN;0
