cod_ibge,uf,ano
1507961,PA,2019
1507961,PA,2020
1507961,PA,2021
1507961,PA,2022
1507961,PA,2023
1507979,PA,2019
1507979,PA,2020
1507979,PA,2021
1507979,PA,2022
1507979,PA,2023
1508001,PA,2019
1508001,PA,2020
1508001,PA,2021
1508001,PA,2022
1508001,PA,2023
1508035,PA,2019
1508035,PA,2020
1508035,PA,2021
1508035,PA,2022
1508035,PA,2023
1508050,PA,2019
1508050,PA,2020
1508050,PA,2021
1508050,PA,2022
1508050,PA,2023
1508084,PA,2019
1508084,PA,2020
1508084,PA,2021
1508084,PA,2022
1508084,PA,2023
1508100,PA,2019
1508100,PA,2020
1508100,PA,2021
1508100,PA,2022
1508100,PA,2023
1508126,PA,2019
1508126,PA,2020
1508126,PA,2021
1508126,PA,2022
1508126,PA,2023
1508159,PA,2019
1508159,PA,2020
1508159,PA,2021
1508159,PA,2022
1508159,PA,2023
1508209,PA,2019
1508209,PA,2020
1508209,PA,2021
1508209,PA,2022
1508209,PA,2023
1508308,PA,2019
1508308,PA,2020
1508308,PA,2021
1508308,PA,2022
1508308,PA,2023
1508357,PA,2019
1508357,PA,2020
1508357,PA,2021
1508357,PA,2022
1508357,PA,2023
1508407,PA,2019
1508407,PA,2020
1508407,PA,2021
1508407,PA,2022
1508407,PA,2023
1600055,AP,2019
1600055,AP,2020
1600055,AP,2021
1600055,AP,2022
1600055,AP,2023
1600105,AP,2019
1600105,AP,2020
1600105,AP,2021
1600105,AP,2022
1600154,AP,2019
1600154,AP,2020
1600154,AP,2021
1600154,AP,2022
1600154,AP,2023
1600204,AP,2019
1600238,AP,2019
1600238,AP,2020
1600238,AP,2021
1600238,AP,2022
1600238,AP,2023
1600253,AP,2019
1600253,AP,2020
1600253,AP,2021
1600253,AP,2022
1600253,AP,2023
1600279,AP,2019
1600279,AP,2020
1600279,AP,2021
1600279,AP,2022
1600279,AP,2023
1600303,AP,2019
1600303,AP,2020
1600303,AP,2021
1600303,AP,2022
1600303,AP,2023
1600402,AP,2019
1600402,AP,2020
1600402,AP,2021
1600402,AP,2022
1600402,AP,2023
1600501,AP,2019
1600501,AP,2021
1600501,AP,2022
1600501,AP,2023
1600535,AP,2019
1600535,AP,2020
1600535,AP,2021
1600535,AP,2022
1600535,AP,2023
1600550,AP,2019
1600550,AP,2021
1600550,AP,2022
1600550,AP,2023
1600600,AP,2019
1600600,AP,2020
1600600,AP,2021
1600600,AP,2022
1600600,AP,2023
1600709,AP,2019
1600709,AP,2020
1600709,AP,2021
1600709,AP,2022
1600709,AP,2023
1600808,AP,2019
1600808,AP,2020
1600808,AP,2021
1600808,AP,2022
1600808,AP,2023
1700251,TO,2019
1700251,TO,2020
1700251,TO,2021
1700251,TO,2022
1700251,TO,2023
1700301,TO,2019
1700301,TO,2020
1700301,TO,2021
1700301,TO,2022
1700301,TO,2023
1700350,TO,2019
1700350,TO,2020
1700350,TO,2021
1700350,TO,2022
1700350,TO,2023
1700400,TO,2019
1700400,TO,2020
1700400,TO,2021
1700400,TO,2022
1700400,TO,2023
1700707,TO,2019
1700707,TO,2020
1700707,TO,2021
1700707,TO,2022
1700707,TO,2023
1701002,TO,2019
1701002,TO,2020
1701002,TO,2021
1701002,TO,2022
1701002,TO,2023
1701051,TO,2019
1701051,TO,2020
1701051,TO,2021
1701051,TO,2022
1701051,TO,2023
1701101,TO,2019
1701101,TO,2020
1701101,TO,2021
1701101,TO,2022
1701101,TO,2023
1701309,TO,2019
1701309,TO,2020
1701309,TO,2021
1701309,TO,2022
1701309,TO,2023
1701903,TO,2019
1701903,TO,2020
1701903,TO,2021
1701903,TO,2022
1701903,TO,2023
1702000,TO,2019
1702000,TO,2020
1702000,TO,2021
1702000,TO,2022
1702000,TO,2023
1702109,TO,2019
1702109,TO,2020
1702109,TO,2021
1702109,TO,2022
1702109,TO,2023
1702158,TO,2019
1702158,TO,2020
1702158,TO,2021
1702158,TO,2022
1702158,TO,2023
1702208,TO,2019
1702208,TO,2020
1702208,TO,2021
1702208,TO,2022
1702208,TO,2023
1702307,TO,2019
1702307,TO,2020
1702307,TO,2021
1702307,TO,2022
1702307,TO,2023
1702406,TO,2019
1702406,TO,2020
1702406,TO,2021
1702406,TO,2022
1702406,TO,2023
1702554,TO,2019
1702554,TO,2020
1702554,TO,2021
1702554,TO,2022
1702554,TO,2023
1702703,TO,2019
1702703,TO,2020
1702703,TO,2021
1702703,TO,2022
1702703,TO,2023
1702901,TO,2019
1702901,TO,2020
1702901,TO,2021
1702901,TO,2022
1702901,TO,2023
1703008,TO,2019
1703008,TO,2020
1703008,TO,2021
1703008,TO,2022
1703008,TO,2023
1703057,TO,2019
1703057,TO,2020
1703057,TO,2021
1703057,TO,2022
1703057,TO,2023
1703073,TO,2019
1703073,TO,2020
1703073,TO,2021
1703073,TO,2022
1703073,TO,2023
1703107,TO,2019
1703107,TO,2020
1703107,TO,2021
1703107,TO,2022
1703107,TO,2023
1703206,TO,2019
1703206,TO,2020
1703206,TO,2021
1703206,TO,2022
1703206,TO,2023
1703305,TO,2019
1703305,TO,2020
1703305,TO,2021
1703305,TO,2022
1703305,TO,2023
1703602,TO,2019
1703602,TO,2020
1703602,TO,2021
1703602,TO,2022
1703602,TO,2023
1703701,TO,2019
1703701,TO,2020
1703701,TO,2021
1703701,TO,2022
1703701,TO,2023
1703800,TO,2019
1703800,TO,2020
1703800,TO,2021
1703800,TO,2022
1703800,TO,2023
1703826,TO,2019
1703826,TO,2020
1703826,TO,2021
1703826,TO,2022
1703826,TO,2023
1703842,TO,2019
1703842,TO,2020
1703842,TO,2021
1703842,TO,2022
1703842,TO,2023
1703867,TO,2019
1703867,TO,2020
1703867,TO,2021
1703867,TO,2022
1703867,TO,2023
1703883,TO,2019
1703883,TO,2020
1703883,TO,2021
1703883,TO,2022
1703883,TO,2023
1703891,TO,2019
1703891,TO,2020
1703891,TO,2021
1703891,TO,2022
1703891,TO,2023
1703909,TO,2019
1703909,TO,2020
1703909,TO,2021
1703909,TO,2022
1703909,TO,2023
1704105,TO,2019
1704105,TO,2020
1704105,TO,2021
1704105,TO,2022
1704105,TO,2023
1704600,TO,2019
1704600,TO,2020
1704600,TO,2021
1704600,TO,2022
1704600,TO,2023
1705102,TO,2019
1705102,TO,2020
1705102,TO,2021
1705102,TO,2022
1705102,TO,2023
1705508,TO,2019
1705508,TO,2020
1705508,TO,2021
1705508,TO,2022
1705508,TO,2023
1705557,TO,2019
1705557,TO,2020
1705557,TO,2021
1705557,TO,2022
1705557,TO,2023
1705607,TO,2019
1705607,TO,2020
1705607,TO,2021
1705607,TO,2022
1705607,TO,2023
1706001,TO,2019
1706001,TO,2020
1706001,TO,2021
1706001,TO,2022
1706001,TO,2023
1706100,TO,2019
1706100,TO,2020
1706100,TO,2021
1706100,TO,2022
1706100,TO,2023
1706258,TO,2019
1706258,TO,2020
1706258,TO,2021
1706258,TO,2022
1706258,TO,2023
1706506,TO,2019
1706506,TO,2020
1706506,TO,2021
1706506,TO,2022
1706506,TO,2023
1707009,TO,2019
1707009,TO,2020
1707009,TO,2021
1707009,TO,2022
1707009,TO,2023
1707108,TO,2019
1707108,TO,2020
1707108,TO,2021
1707108,TO,2022
1707108,TO,2023
1707207,TO,2019
1707207,TO,2020
1707207,TO,2021
1707207,TO,2022
1707207,TO,2023
1707306,TO,2019
1707306,TO,2020
1707306,TO,2021
1707306,TO,2022
1707306,TO,2023
1707405,TO,2019
1707405,TO,2020
1707405,TO,2021
1707405,TO,2022
1707405,TO,2023
1707553,TO,2019
1707553,TO,2020
1707553,TO,2021
1707553,TO,2022
1707553,TO,2023
1707652,TO,2019
1707652,TO,2020
1707652,TO,2021
1707652,TO,2022
1707652,TO,2023
1707702,TO,2019
1707702,TO,2020
1707702,TO,2021
1707702,TO,2022
1707702,TO,2023
1708205,TO,2019
1708205,TO,2020
1708205,TO,2021
1708205,TO,2022
1708205,TO,2023
1708254,TO,2019
1708254,TO,2020
1708254,TO,2021
1708254,TO,2022
1708254,TO,2023
1708304,TO,2019
1708304,TO,2020
1708304,TO,2021
1708304,TO,2022
1708304,TO,2023
1709005,TO,2019
1709005,TO,2020
1709005,TO,2021
1709005,TO,2022
1709005,TO,2023
1709302,TO,2019
1709302,TO,2020
1709302,TO,2021
1709302,TO,2022
1709302,TO,2023
1709500,TO,2019
1709500,TO,2020
1709500,TO,2021
1709500,TO,2022
1709500,TO,2023
1709807,TO,2019
1709807,TO,2020
1709807,TO,2021
1709807,TO,2022
1709807,TO,2023
1710508,TO,2019
1710508,TO,2020
1710508,TO,2021
1710508,TO,2022
1710508,TO,2023
1710706,TO,2019
1710706,TO,2020
1710706,TO,2021
1710706,TO,2022
1710706,TO,2023
1710904,TO,2019
1710904,TO,2020
1710904,TO,2021
1710904,TO,2022
1710904,TO,2023
1711100,TO,2019
1711100,TO,2020
1711100,TO,2021
1711100,TO,2022
1711100,TO,2023
1711506,TO,2019
1711506,TO,2020
1711506,TO,2021
1711506,TO,2022
1711506,TO,2023
1711803,TO,2019
1711803,TO,2020
1711803,TO,2021
1711803,TO,2022
1711803,TO,2023
1711902,TO,2019
1711902,TO,2020
1711902,TO,2021
1711902,TO,2022
1711902,TO,2023
1711951,TO,2019
1711951,TO,2020
1711951,TO,2021
1711951,TO,2022
1711951,TO,2023
1712009,TO,2019
1712009,TO,2020
1712009,TO,2021
1712009,TO,2022
1712009,TO,2023
1712157,TO,2019
1712157,TO,2020
1712157,TO,2021
1712157,TO,2022
1712157,TO,2023
1712405,TO,2019
1712405,TO,2020
1712405,TO,2021
1712405,TO,2022
1712405,TO,2023
1712454,TO,2019
1712454,TO,2020
1712454,TO,2021
1712454,TO,2022
1712454,TO,2023
1712504,TO,2019
1712504,TO,2020
1712504,TO,2021
1712504,TO,2022
1712504,TO,2023
1712702,TO,2019
1712702,TO,2020
1712702,TO,2021
1712702,TO,2022
1712702,TO,2023
1712801,TO,2019
1712801,TO,2020
1712801,TO,2021
1712801,TO,2022
1712801,TO,2023
1713205,TO,2019
1713205,TO,2020
1713205,TO,2021
1713205,TO,2022
1713205,TO,2023
1713304,TO,2019
1713304,TO,2020
1713304,TO,2021
1713304,TO,2022
1713304,TO,2023
1713601,TO,2019
1713601,TO,2020
1713601,TO,2021
1713601,TO,2022
1713601,TO,2023
1713700,TO,2019
1713700,TO,2020
1713700,TO,2021
1713700,TO,2022
1713700,TO,2023
1713809,TO,2019
1713809,TO,2020
1713809,TO,2021
1713809,TO,2022
1713809,TO,2023
1713957,TO,2019
1713957,TO,2020
1713957,TO,2021
1713957,TO,2022
1714203,TO,2019
1714203,TO,2020
1714203,TO,2021
1714203,TO,2022
1714203,TO,2023
1714302,TO,2019
1714302,TO,2020
1714302,TO,2021
1714302,TO,2022
1714302,TO,2023
1714880,TO,2019
1714880,TO,2020
1714880,TO,2021
1714880,TO,2022
1714880,TO,2023
1715002,TO,2019
1715002,TO,2020
1715002,TO,2021
1715002,TO,2022
1715002,TO,2023
1715101,TO,2019
1715101,TO,2020
1715101,TO,2021
1715101,TO,2022
1715101,TO,2023
1715150,TO,2019
1715150,TO,2020
1715150,TO,2021
1715150,TO,2022
1715150,TO,2023
1715259,TO,2019
1715259,TO,2020
1715259,TO,2021
1715259,TO,2022
1715259,TO,2023
1715507,TO,2019
1715507,TO,2020
1715507,TO,2021
1715507,TO,2022
1715507,TO,2023
1715705,TO,2019
1715705,TO,2020
1715705,TO,2021
1715705,TO,2022
1715705,TO,2023
1715754,TO,2019
1715754,TO,2020
1715754,TO,2021
1715754,TO,2022
1715754,TO,2023
1716109,TO,2019
1716109,TO,2020
1716109,TO,2021
1716109,TO,2022
1716109,TO,2023
1716208,TO,2019
1716208,TO,2020
1716208,TO,2021
1716208,TO,2022
1716208,TO,2023
1716307,TO,2019
1716307,TO,2020
1716307,TO,2021
1716307,TO,2022
1716307,TO,2023
1716505,TO,2019
1716505,TO,2020
1716505,TO,2021
1716505,TO,2022
1716505,TO,2023
1716604,TO,2019
1716604,TO,2020
1716604,TO,2021
1716604,TO,2022
1716604,TO,2023
1716653,TO,2019
1716653,TO,2020
1716653,TO,2021
1716653,TO,2022
1716653,TO,2023
1716703,TO,2019
1716703,TO,2020
1716703,TO,2021
1716703,TO,2022
1716703,TO,2023
1717008,TO,2019
1717008,TO,2020
1717008,TO,2021
1717008,TO,2022
1717008,TO,2023
1717206,TO,2019
1717206,TO,2020
1717206,TO,2021
1717206,TO,2022
1717206,TO,2023
1717503,TO,2019
1717503,TO,2020
1717503,TO,2021
1717503,TO,2022
1717503,TO,2023
1717800,TO,2019
1717800,TO,2020
1717800,TO,2021
1717800,TO,2022
1717800,TO,2023
1717909,TO,2019
1717909,TO,2020
1717909,TO,2021
1717909,TO,2022
1717909,TO,2023
1718006,TO,2019
1718006,TO,2020
1718006,TO,2021
1718006,TO,2022
1718006,TO,2023
1718204,TO,2019
1718204,TO,2020
1718204,TO,2021
1718204,TO,2022
1718204,TO,2023
1718303,TO,2019
1718303,TO,2020
1718303,TO,2021
1718303,TO,2022
1718303,TO,2023
1718402,TO,2019
1718402,TO,2020
1718402,TO,2021
1718402,TO,2022
1718402,TO,2023
1718451,TO,2019
1718451,TO,2020
1718451,TO,2021
1718451,TO,2022
1718451,TO,2023
1718501,TO,2019
1718501,TO,2020
1718501,TO,2021
1718501,TO,2022
1718501,TO,2023
1718550,TO,2019
1718550,TO,2020
1718550,TO,2021
1718550,TO,2022
1718550,TO,2023
1718659,TO,2019
1718659,TO,2020
1718659,TO,2021
1718659,TO,2022
1718659,TO,2023
1718709,TO,2019
1718709,TO,2020
1718709,TO,2021
1718709,TO,2022
1718709,TO,2023
1718758,TO,2019
1718758,TO,2020
1718758,TO,2021
1718758,TO,2022
1718758,TO,2023
1718808,TO,2019
1718808,TO,2020
1718808,TO,2021
1718808,TO,2022
1718808,TO,2023
1718840,TO,2019
1718840,TO,2020
1718840,TO,2021
1718840,TO,2022
1718840,TO,2023
1718865,TO,2019
1718865,TO,2020
1718865,TO,2021
1718865,TO,2022
1718865,TO,2023
1718881,TO,2019
1718881,TO,2020
1718881,TO,2021
1718881,TO,2022
1718881,TO,2023
1718899,TO,2019
1718899,TO,2020
1718899,TO,2021
1718899,TO,2022
1718899,TO,2023
1718907,TO,2019
1718907,TO,2020
1718907,TO,2021
1718907,TO,2022
1718907,TO,2023
1719004,TO,2019
1719004,TO,2020
1719004,TO,2021
1719004,TO,2022
1719004,TO,2023
1720002,TO,2019
1720002,TO,2020
1720002,TO,2021
1720002,TO,2022
1720002,TO,2023
1720101,TO,2019
1720101,TO,2020
1720101,TO,2021
1720101,TO,2022
1720101,TO,2023
1720150,TO,2019
1720150,TO,2020
1720150,TO,2021
1720150,TO,2022
1720150,TO,2023
1720200,TO,2019
1720200,TO,2020
1720200,TO,2021
1720200,TO,2022
1720200,TO,2023
1720259,TO,2019
1720259,TO,2020
1720259,TO,2021
1720259,TO,2022
1720259,TO,2023
1720309,TO,2019
1720309,TO,2020
1720309,TO,2021
1720309,TO,2022
1720309,TO,2023
1720499,TO,2019
1720499,TO,2020
1720499,TO,2021
1720499,TO,2022
1720499,TO,2023
1720655,TO,2019
1720655,TO,2020
1720655,TO,2021
1720655,TO,2022
1720655,TO,2023
1720804,TO,2019
1720804,TO,2020
1720804,TO,2021
1720804,TO,2022
1720804,TO,2023
1720853,TO,2019
1720853,TO,2020
1720853,TO,2021
1720853,TO,2022
1720853,TO,2023
1720903,TO,2019
1720903,TO,2020
1720903,TO,2021
1720903,TO,2022
1720903,TO,2023
1720937,TO,2019
1720937,TO,2020
1720937,TO,2021
1720937,TO,2022
1720937,TO,2023
1720978,TO,2019
1720978,TO,2020
1720978,TO,2021
1720978,TO,2022
1720978,TO,2023
1721000,TO,2019
1721000,TO,2020
1721000,TO,2021
1721000,TO,2022
1721000,TO,2023
1721109,TO,2019
1721109,TO,2020
1721109,TO,2021
1721109,TO,2022
1721109,TO,2023
1721208,TO,2019
1721208,TO,2020
1721208,TO,2021
1721208,TO,2022
1721208,TO,2023
1721257,TO,2019
1721257,TO,2020
1721257,TO,2021
1721257,TO,2022
1721257,TO,2023
1721307,TO,2019
1721307,TO,2020
1721307,TO,2021
1721307,TO,2022
1721307,TO,2023
1722081,TO,2019
1722081,TO,2020
1722081,TO,2021
1722081,TO,2022
1722081,TO,2023
1722107,TO,2019
1722107,TO,2020
1722107,TO,2021
1722107,TO,2022
1722107,TO,2023
2100055,MA,2019
2100055,MA,2020
2100055,MA,2021
2100055,MA,2022
2100055,MA,2023
2100105,MA,2019
2100105,MA,2020
2100105,MA,2021
2100105,MA,2022
2100105,MA,2023
2100154,MA,2019
2100154,MA,2020
2100154,MA,2021
2100154,MA,2022
2100154,MA,2023
2100204,MA,2019
2100204,MA,2020
2100204,MA,2021
2100204,MA,2022
2100204,MA,2023
2100303,MA,2019
2100303,MA,2020
2100303,MA,2021
2100303,MA,2022
2100303,MA,2023
2100402,MA,2019
2100402,MA,2020
2100402,MA,2021
2100402,MA,2022
2100402,MA,2023
2100436,MA,2019
2100436,MA,2020
2100436,MA,2021
2100436,MA,2022
2100436,MA,2023
2100477,MA,2019
2100477,MA,2020
2100477,MA,2021
2100477,MA,2022
2100477,MA,2023
2100501,MA,2019
2100501,MA,2020
2100501,MA,2021
2100501,MA,2022
2100501,MA,2023
2100550,MA,2019
2100550,MA,2020
2100550,MA,2021
2100550,MA,2022
2100550,MA,2023
2100600,MA,2019
2100600,MA,2020
2100600,MA,2021
2100600,MA,2022
2100600,MA,2023
2100709,MA,2019
2100709,MA,2020
2100709,MA,2021
2100709,MA,2022
2100709,MA,2023
2100808,MA,2019
2100808,MA,2020
2100808,MA,2021
2100808,MA,2022
2100808,MA,2023
2100832,MA,2019
2100832,MA,2020
2100832,MA,2021
2100832,MA,2022
2100832,MA,2023
2100873,MA,2019
2100873,MA,2020
2100873,MA,2021
2100873,MA,2022
2100873,MA,2023
2100907,MA,2019
2100907,MA,2021
2100907,MA,2022
2100907,MA,2023
2100956,MA,2019
2100956,MA,2020
2100956,MA,2021
2100956,MA,2022
2100956,MA,2023
2101004,MA,2019
2101004,MA,2020
2101004,MA,2021
2101004,MA,2022
2101004,MA,2023
2101103,MA,2019
2101103,MA,2020
2101103,MA,2021
2101103,MA,2022
2101103,MA,2023
2101202,MA,2019
2101202,MA,2020
2101202,MA,2021
2101202,MA,2022
2101202,MA,2023
2101251,MA,2019
2101251,MA,2020
2101251,MA,2021
2101251,MA,2022
2101251,MA,2023
2101301,MA,2019
2101301,MA,2020
2101301,MA,2021
2101301,MA,2022
2101301,MA,2023
2101350,MA,2019
2101350,MA,2020
2101350,MA,2021
2101350,MA,2022
2101350,MA,2023
2101400,MA,2019
2101400,MA,2020
2101400,MA,2021
2101400,MA,2022
2101400,MA,2023
2101509,MA,2019
2101509,MA,2020
2101509,MA,2021
2101509,MA,2022
2101509,MA,2023
2101608,MA,2019
2101608,MA,2020
2101608,MA,2021
2101608,MA,2022
2101608,MA,2023
2101707,MA,2019
2101707,MA,2020
2101707,MA,2021
2101707,MA,2022
2101707,MA,2023
2101731,MA,2019
2101731,MA,2020
2101731,MA,2021
2101731,MA,2022
2101731,MA,2023
2101772,MA,2019
2101772,MA,2020
2101772,MA,2021
2101772,MA,2022
2101772,MA,2023
2101806,MA,2019
2101806,MA,2020
2101806,MA,2021
2101806,MA,2022
2101806,MA,2023
2101905,MA,2019
2101905,MA,2020
2101905,MA,2021
2101905,MA,2022
2101905,MA,2023
2101939,MA,2019
2101939,MA,2020
2101939,MA,2021
2101939,MA,2022
2101939,MA,2023
2101970,MA,2019
2101970,MA,2020
2101970,MA,2021
2101970,MA,2022
2101970,MA,2023
2102002,MA,2019
2102002,MA,2020
2102002,MA,2021
2102002,MA,2022
2102002,MA,2023
2102036,MA,2019
2102036,MA,2020
2102036,MA,2021
2102036,MA,2022
2102036,MA,2023
2102077,MA,2019
2102077,MA,2020
2102077,MA,2021
2102077,MA,2022
2102077,MA,2023
2102101,MA,2019
2102101,MA,2020
2102101,MA,2021
2102101,MA,2022
2102101,MA,2023
2102150,MA,2019
2102150,MA,2020
2102150,MA,2021
2102150,MA,2022
2102150,MA,2023
2102200,MA,2019
2102200,MA,2020
2102200,MA,2021
2102200,MA,2022
2102200,MA,2023
2102309,MA,2019
2102309,MA,2020
2102309,MA,2021
2102309,MA,2022
2102309,MA,2023
2102325,MA,2019
2102325,MA,2020
2102325,MA,2021
2102325,MA,2022
2102325,MA,2023
2102358,MA,2019
2102358,MA,2020
2102358,MA,2021
2102358,MA,2022
2102358,MA,2023
2102374,MA,2019
2102374,MA,2020
2102374,MA,2021
2102374,MA,2022
2102374,MA,2023
2102408,MA,2019
2102408,MA,2020
2102408,MA,2021
2102408,MA,2022
2102408,MA,2023
2102507,MA,2019
2102507,MA,2020
2102507,MA,2021
2102507,MA,2022
2102507,MA,2023
2102556,MA,2019
2102556,MA,2020
2102556,MA,2021
2102556,MA,2022
2102556,MA,2023
2102606,MA,2019
2102606,MA,2020
2102606,MA,2021
2102606,MA,2022
2102606,MA,2023
2102705,MA,2019
2102705,MA,2020
2102705,MA,2021
2102705,MA,2022
2102705,MA,2023
2102754,MA,2019
2102754,MA,2020
2102754,MA,2021
2102754,MA,2022
2102754,MA,2023
2102804,MA,2019
2102804,MA,2020
2102804,MA,2021
2102804,MA,2022
2102804,MA,2023
2102903,MA,2019
2102903,MA,2020
2102903,MA,2021
2102903,MA,2022
2102903,MA,2023
2103000,MA,2019
2103000,MA,2020
2103000,MA,2021
2103000,MA,2022
2103000,MA,2023
2103109,MA,2019
2103109,MA,2020
2103109,MA,2021
2103109,MA,2022
2103109,MA,2023
2103125,MA,2019
2103125,MA,2020
2103125,MA,2021
2103125,MA,2022
2103125,MA,2023
2103158,MA,2019
2103158,MA,2020
2103158,MA,2021
2103158,MA,2022
2103158,MA,2023
2103174,MA,2019
2103174,MA,2020
2103174,MA,2021
2103174,MA,2022
2103174,MA,2023
2103208,MA,2019
2103208,MA,2020
2103208,MA,2021
2103208,MA,2022
2103208,MA,2023
2103257,MA,2019
2103257,MA,2020
2103257,MA,2021
2103257,MA,2022
2103257,MA,2023
2103307,MA,2019
2103307,MA,2020
2103307,MA,2021
2103307,MA,2022
2103307,MA,2023
2103406,MA,2019
2103406,MA,2020
2103406,MA,2021
2103406,MA,2022
2103406,MA,2023
2103505,MA,2019
2103505,MA,2020
2103505,MA,2021
2103505,MA,2022
2103505,MA,2023
2103554,MA,2019
2103554,MA,2020
2103554,MA,2021
2103554,MA,2022
2103554,MA,2023
2103604,MA,2019
2103604,MA,2020
2103604,MA,2021
2103604,MA,2022
2103604,MA,2023
2103703,MA,2019
2103703,MA,2020
2103703,MA,2021
2103703,MA,2022
2103703,MA,2023
2103752,MA,2019
2103752,MA,2020
2103752,MA,2021
2103752,MA,2022
2103752,MA,2023
2103802,MA,2019
2103802,MA,2020
2103802,MA,2021
2103802,MA,2022
2103802,MA,2023
2103901,MA,2019
2103901,MA,2020
2103901,MA,2021
2103901,MA,2022
2103901,MA,2023
2104008,MA,2019
2104008,MA,2020
2104008,MA,2021
2104008,MA,2022
2104008,MA,2023
2104057,MA,2019
2104057,MA,2020
2104057,MA,2021
2104057,MA,2022
2104057,MA,2023
2104073,MA,2019
2104073,MA,2020
2104073,MA,2021
2104073,MA,2022
2104073,MA,2023
2104081,MA,2019
2104081,MA,2020
2104081,MA,2021
2104081,MA,2022
2104081,MA,2023
2104099,MA,2019
2104099,MA,2020
2104099,MA,2021
2104099,MA,2022
2104099,MA,2023
2104107,MA,2019
2104107,MA,2020
2104107,MA,2021
2104107,MA,2022
2104107,MA,2023
2104206,MA,2019
2104206,MA,2020
2104206,MA,2021
2104206,MA,2022
2104206,MA,2023
2104305,MA,2019
2104305,MA,2020
2104305,MA,2021
2104305,MA,2022
2104305,MA,2023
2104404,MA,2019
2104404,MA,2020
2104404,MA,2021
2104404,MA,2022
2104404,MA,2023
2104503,MA,2019
2104503,MA,2020
2104503,MA,2021
2104503,MA,2022
2104503,MA,2023
2104552,MA,2019
2104552,MA,2020
2104552,MA,2021
2104552,MA,2022
2104552,MA,2023
2104602,MA,2019
2104602,MA,2020
2104602,MA,2021
2104602,MA,2022
2104602,MA,2023
2104628,MA,2019
2104628,MA,2020
2104628,MA,2021
2104628,MA,2022
2104628,MA,2023
2104651,MA,2019
2104651,MA,2020
2104651,MA,2021
2104651,MA,2022
2104651,MA,2023
2104677,MA,2019
2104677,MA,2020
2104677,MA,2021
2104677,MA,2022
2104677,MA,2023
2104701,MA,2019
2104701,MA,2020
2104701,MA,2021
2104701,MA,2022
2104701,MA,2023
2104800,MA,2019
2104800,MA,2020
2104800,MA,2021
2104800,MA,2022
2104800,MA,2023
2104909,MA,2019
2104909,MA,2020
2104909,MA,2021
2104909,MA,2022
2104909,MA,2023
2105005,MA,2019
2105005,MA,2020
